Uid,Song,Play count,Like count,Share count,Catagory,Publish time
Dizparity,377189,1697,26,0,Electronic,2016/10/23
Dizparity,377188,1355,23,2,Electronic,2016/10/23
Dizparity,377187,1025,11,0,Electronic,2016/10/23
Dizparity,377186,1343,25,0,Electronic,2016/10/23
Dizparity,375046,2266,46,0,Electronic,2016/9/14
Dizparity,374058,1256,8,0,Electronic,2016/8/19
Dizparity,374056,1121,8,0,Electronic,2016/8/19
Dizparity,374055,1145,10,0,Electronic,2016/8/19
Dizparity,372298,2790,68,0,Electronic,2016/7/19
Dizparity,371356,1897,43,2,Electronic,2016/6/28
Dizparity,367758,2238,69,0,Electronic,2016/4/12
Dizparity,363578,2422,66,0,Electronic,2016/2/9
Dizparity,363396,2087,51,3,Electronic,2016/2/3
Dizparity,360273,1802,31,0,Electronic,2015/12/1
DizzyDizzo,554428,2373,93,7,Hip hop / Rap,2018/4/18
DizzyDizzo,550570,6357,255,1,Hip hop / Rap,2018/3/9
ENWHY,647702,359,33,25,Hip hop / Rap,2021/5/28
ENWHY,636902,157,16,8,Hip hop / Rap,2021/3/3
ENWHY,631528,91,6,1,Punk,2020/12/31
ENWHY,603509,295,17,0,Hip hop / Rap,2020/1/22
ENWHY,597988,3321,159,10,Hip hop / Rap,2019/11/8
ET_Tseng,668991,932,42,10,R&B / Soul,2022/1/4
EastWaveBand,668543,1685,84,11,Dance,2021/12/29
EastWaveBand,668352,35122,1244,167,Dance,2021/12/27
EastWaveBand,666266,38456,924,116,Dance,2021/11/29
EastWaveBand,665083,19227,548,115,Pop,2021/11/12
EastWaveBand,664000,7565,305,56,Singer / Songwriter,2021/10/29
EastWaveBand,662553,32211,1005,169,Rock,2021/10/11
EastWaveBand,659433,40349,1255,213,Rock,2021/9/3
EastWaveBand,657106,19581,652,128,Dance,2021/8/13
EastWaveBand,654702,11447,307,40,Dance,2021/7/23
EastWaveBand,645006,114836,4212,777,Dance,2021/5/6
EastWaveBand,628236,3266,65,5,Pop,2020/11/17
EastWaveBand,628235,1614,57,8,Electronic,2020/11/17
EastWaveBand,628234,5477,256,26,Pop,2020/11/17
EastWaveBand,627329,7219,198,26,Dance,2020/11/4
EastWaveBand,624345,39538,1172,120,Pop,2020/9/29
EastWaveBand,621553,4107,132,15,Electronic,2020/8/25
EastWaveBand,613833,8110,249,10,Electronic,2020/5/26
EastWaveBand,610960,14276,485,6,Electronic,2020/4/14
EastWaveBand,607644,7321,384,13,Electronic,2020/3/13
EastWaveBand,565545,1091,38,5,Electronic,2018/9/15
EastWaveBand,539431,19312,679,22,Pop,2017/11/10
EdisonSong,661642,1823,64,10,Alternative,2021/9/30
EdisonSong,661645,1964,101,11,Alternative,2021/9/30
EdisonSong,661646,1369,54,6,Alternative,2021/9/30
EdisonSong,661648,874,51,11,Alternative,2021/9/30
EdisonSong,661650,1151,37,3,Alternative,2021/9/30
EdisonSong,661651,1192,58,9,Alternative,2021/9/30
EdisonSong,661652,1861,93,9,Alternative,2021/9/30
EdisonSong,661653,1158,62,8,Alternative,2021/9/30
EdisonSong,635094,13483,524,120,R&B / Soul,2021/2/6
EdisonSong,635093,35930,1443,299,R&B / Soul,2021/2/6
EdisonSong,635092,2037,56,1,R&B / Soul,2021/2/6
EdisonSong,630788,76521,2739,552,R&B / Soul,2020/12/24
EdisonSong,584340,10470,501,84,R&B / Soul,2019/6/11
EdisonSong,584286,9245,363,45,R&B / Soul,2019/6/11
EdisonSong,582084,7912,357,57,R&B / Soul,2019/5/14
ElinLeePN,655405,82,10,0,Pop,2021/7/30
ElinLeePN,654393,8,1,0,Hip hop / Rap,2021/7/19
ElinLeePN,631921,863,40,5,R&B / Soul,2021/1/3
ElinLeePN,338871,3821,45,0,Jazz,2015/6/23
ElinLeePN,338853,1951,26,0,Jazz,2015/6/23
ElinLeePN,338847,3321,53,2,Jazz,2015/6/23
ElinLeePN,338844,1891,13,0,Jazz,2015/6/23
ElinLeePN,338841,1733,24,1,Jazz,2015/6/23
ElinLeePN,338838,1911,17,1,Jazz,2015/6/23
ElinLeePN,338835,1756,13,0,Jazz,2015/6/23
FAMO,664373,4672,223,91,Electronic,2021/11/3
FRENZY_OMEGA,571021,1316,49,0,Hip hop / Rap,2018/12/23
FTSMUSIC,570656,55,3,0,Pop,2018/12/18
FTSMUSIC,570652,745,24,0,Folk,2018/12/18
FTSMUSIC,570651,38,5,0,Pop,2018/12/18
FTSMUSIC,570650,110,5,0,Pop,2018/12/18
FTSMUSIC,570648,33,2,0,Blues,2018/12/18
FTSMUSIC,570646,14899,411,13,Electronic,2018/12/18
FTSMUSIC,570645,88,6,0,Pop,2018/12/18
FTSMUSIC,570644,183,8,2,Pop,2018/12/18
Fade_to_Blue,636348,5319,218,56,Blues,2021/2/24
Fade_to_Blue,636349,470,31,2,Blues,2021/2/24
Fade_to_Blue,636350,521,33,0,Blues,2021/2/24
Fade_to_Blue,636347,422,26,0,Alternative,2021/2/24
Fade_to_Blue,636283,6228,264,26,Alternative,2021/2/24
Fade_to_Blue,636284,813,32,7,Alternative,2021/2/24
Fat458213,615775,2082,47,6,Hip hop / Rap,2020/6/11
Fe_N,669689,1352,47,28,R&B / Soul,2022/1/14
Five_Flavours_Band,602153,46,1,0,Rock,2019/12/31
Five_Flavours_Band,602038,37,1,0,Rock,2019/12/30
Five_Flavours_Band,601579,342,18,1,Blues,2019/12/25
Five_Flavours_Band,585245,67,3,0,Rock,2019/6/21
Five_Flavours_Band,585097,694,29,0,Rock,2019/6/19
Five_Flavours_Band,583492,64,4,0,Blues,2019/6/1
Five_Flavours_Band,583491,65,2,0,Blues,2019/6/1
Five_Flavours_Band,582569,2729,81,0,Blues,2019/5/21
Five_Flavours_Band,572111,717,35,4,Blues,2019/1/7
Five_Flavours_Band,562503,1098,16,0,Blues,2018/8/2
Five_Flavours_Band,562501,1819,27,0,Blues,2018/8/2
Five_Flavours_Band,562492,1437,52,0,Blues,2018/8/2
FloodingBridge,668139,11332,445,100,Dance,2021/12/26
FloodingBridge,666187,180671,4301,1200,Rock,2021/11/28
FloodingBridge,663679,18450,511,81,Rock,2021/10/24
FloodingBridge,661409,71748,1984,388,Rock,2021/9/26
FloodingBridge,658074,44352,1214,211,Pop,2021/8/23
FloodingBridge,647592,20104,615,176,Rock,2021/5/28
FloodingBridge,641245,10458,400,94,Rock,2021/4/1
FloodingBridge,641244,6160,295,63,Rock,2021/4/1
FloodingBridge,641243,8360,291,52,Rock,2021/4/1
FloodingBridge,638989,61275,2066,685,Rock,2021/3/21
FloodingBridge,637968,56604,1751,310,Rock,2021/3/12
FloodingBridge,636643,165377,4337,718,Pop,2021/2/28
FloodingBridge,628178,6879,162,27,Pop,2020/11/17
FloodingBridge,628179,17749,433,90,Pop,2020/11/17
FloodingBridge,628181,13848,375,76,Pop,2020/11/17
Fomchor97,676921,3,0,0,R&B / Soul,2022/3/18
Fomchor97,676920,0,0,0,Reggae / Funk,2022/3/18
Fomchor97,676910,0,0,0,Reggae / Funk,2022/3/18
Fomchor97,676909,0,0,0,Pop,2022/3/18
Fomchor97,676908,2,1,0,R&B / Soul,2022/3/18
Fomchor97,676911,1,0,0,R&B / Soul,2022/3/18
Fomchor97,676912,0,0,0,Pop,2022/3/18
Fomchor97,676913,0,0,0,R&B / Soul,2022/3/18
Fomchor97,676914,0,0,0,R&B / Soul,2022/3/18
Fomchor97,676915,0,0,0,Pop,2022/3/18
Fomchor97,676917,5,1,0,Pop,2022/3/18
Fomchor97,676916,0,0,0,Pop,2022/3/18
Fomchor97,676918,0,0,0,Pop,2022/3/18
Fomchor97,673754,3,1,0,R&B / Soul,2022/2/22
Fomchor97,637500,5,1,0,R&B / Soul,2021/3/8
Fomchor97,637499,10,1,0,R&B / Soul,2021/3/8
Fomchor97,637498,13,1,0,R&B / Soul,2021/3/8
Fomchor97,637497,6,0,0,R&B / Soul,2021/3/8
Fomchor97,635060,6,2,2,Folk,2021/2/6
Fomchor97,611106,1646,57,7,Rock,2020/4/16
Fomchor97,591348,32,4,2,R&B / Soul,2019/8/12
Fomchor97,589978,11,3,0,R&B / Soul,2019/8/1
Fomchor97,582886,19,0,0,Folk,2019/5/25
Fomchor97,582772,869,47,0,Rock,2019/5/24
Fomchor97,561122,1034,35,2,Folk,2018/7/21
Fomchor97,561121,1010,25,0,Reggae / Funk,2018/7/21
Fomchor97,561120,2048,97,3,R&B / Soul,2018/7/21
Fomchor97,561119,6,0,0,R&B / Soul,2018/7/21
Fomchor97,561118,6,0,0,Folk,2018/7/21
Fomchor97,561116,4,1,0,R&B / Soul,2018/7/21
Fomchor97,561115,1,0,0,R&B / Soul,2018/7/21
Fomchor97,561113,6,0,0,Folk,2018/7/21
Fomchor97,561114,11,1,0,Pop,2018/7/21
Fomchor97,561111,13,2,0,Dance,2018/7/21
Fomchor97,561107,1,1,0,Jazz,2018/7/21
Fomchor97,561103,9,1,0,Blues,2018/7/21
FormoSir,620006,122,15,1,Hip hop / Rap,2020/8/6
FormoSir,616853,6936,356,14,Hip hop / Rap,2020/6/23
FormoSir,145088,2608,50,3,Hip hop / Rap,2011/6/27
Fourmula_band,647529,3088,154,53,R&B / Soul,2021/5/28
Fourmula_band,620009,3146,124,19,Pop,2020/8/6
Fourmula_band,608138,12837,730,90,Reggae / Funk,2020/3/19
Fourmula_band,585551,3693,130,19,Pop,2019/6/24
Fourmula_band,577185,2307,104,14,Pop,2019/3/19
Fourmula_band,571583,994,45,0,Pop,2018/12/30
Frande,306514,25806,429,30,Pop,2014/12/11
Frande,199151,137761,3549,209,Rock,2013/9/27
Frande,197316,8045,55,1,Rock,2013/8/17
Frande,187617,98596,1506,324,Alternative,2013/3/6
Frande,184930,71501,1631,41,Folk,2013/1/14
Frande,181590,10618,81,2,Rock,2012/11/20
Frande,169612,26338,370,19,Folk,2012/6/4
Frande,163190,35594,598,13,Pop,2012/3/5
Frande,152665,55363,993,9,Electronic,2011/10/7
Frande,152664,31190,450,4,Folk,2011/10/7
Frande,141577,18796,169,1,Folk,2011/5/13
Frande,141575,8356,51,3,Alternative,2011/5/13
Frande,141576,7706,41,0,Alternative,2011/5/13
Frande,141574,15925,192,4,Folk,2011/5/13
Frande,141509,10518,89,3,Alternative,2011/5/12
Frande,116041,43107,811,47,Rock,2010/6/24
Frande,111606,13574,96,0,Alternative,2010/5/4
Frande,108999,40355,731,8,Rock,2010/4/3
GIGO_psycho,667644,23898,812,490,Hip hop / Rap,2021/12/20
GavinOTK4L,612817,109,4,0,Hip hop / Rap,2020/5/7
GavinOTK4L,582218,1719,75,4,Hip hop / Rap,2019/5/16
GestaltGirl,669578,13079,762,123,Rock,2022/3/16
GestaltGirl,669579,9806,372,35,Singer / Songwriter,2022/3/16
GestaltGirl,669580,2917,112,13,Rock,2022/3/16
GestaltGirl,669581,1641,47,2,Electronic,2022/3/16
GestaltGirl,669582,1512,74,7,Folk,2022/3/16
GestaltGirl,669583,66129,2725,494,Alternative,2022/2/22
GestaltGirl,669577,1870,39,2,Alternative,2022/2/22
GestaltGirl,664430,119440,4560,909,Rock,2021/11/10
GestaltGirl,627772,18019,878,141,Alternative,2020/11/11
GestaltGirl,627771,12016,608,121,Alternative,2020/11/11
GestaltGirl,627770,6294,194,15,Alternative,2020/11/11
GestaltGirl,600017,8839,375,20,Pop,2019/12/4
GestaltGirl,600009,7911,177,12,Alternative,2019/12/4
GestaltGirl,600010,3706,163,8,Alternative,2019/12/4
GestaltGirl,600008,6813,138,2,Rock,2019/12/4
GestaltGirl,600013,2666,128,5,Alternative,2019/12/4
GestaltGirl,600015,8512,284,15,Alternative,2019/12/4
GestaltGirl,600014,6206,148,4,Alternative,2019/12/4
GestaltGirl,600012,9237,296,14,Rock,2019/12/4
GestaltGirl,600011,3805,100,8,Alternative,2019/12/4
GestaltGirl,600016,3259,174,7,Alternative,2019/12/4
GestaltGirl,600007,4556,103,2,Rock,2019/12/4
GestaltGirl,597825,81337,2936,177,Rock,2019/11/6
GestaltGirl,552668,15779,462,12,Alternative,2018/3/29
GestaltGirl,552667,37414,1417,46,Alternative,2018/3/29
GestaltGirl,552666,122139,3933,209,Alternative,2018/3/29
GestaltGirl,552665,18735,461,9,Alternative,2018/3/29
GestaltGirl,494032,23279,842,15,Alternative,2017/6/18
GestaltGirl,494027,13013,370,9,Alternative,2017/6/18
GestaltGirl,494022,13761,318,7,Alternative,2017/6/17
GestaltGirl,493992,9863,344,7,Alternative,2017/6/17
GoGoMachineOrchy,669958,287,13,1,Electronic,2022/3/12
GoGoMachineOrchy,669959,125,4,0,Electronic,2022/3/12
GoGoMachineOrchy,587270,7361,200,8,Electronic,2019/7/11
GoGoMachineOrchy,587269,908,23,0,Electronic,2019/7/11
GoGoMachineOrchy,587268,774,14,0,Electronic,2019/7/11
GoGoMachineOrchy,587267,795,17,0,Electronic,2019/7/11
GoGoMachineOrchy,587266,3521,104,1,Electronic,2019/7/11
GoGoMachineOrchy,587265,796,15,0,Electronic,2019/7/11
GoGoMachineOrchy,556114,2559,68,3,Alternative,2018/5/14
GoGoMachineOrchy,556113,1162,15,1,Alternative,2018/5/14
GoGoMachineOrchy,556112,1061,9,1,Alternative,2018/5/14
GoGoMachineOrchy,556111,1125,17,0,Alternative,2018/5/14
GoGoMachineOrchy,556109,1832,29,2,Alternative,2018/5/14
GummyBBB,672611,114347,3476,942,Hip hop / Rap,2022/2/20
GummyBBB,672212,59143,1938,299,Hip hop / Rap,2022/2/20
GummyBBB,671473,21645,550,58,Hip hop / Rap,2022/2/20
GummyBBB,671479,10352,414,54,Hip hop / Rap,2022/2/20
GummyBBB,671480,14850,434,52,Hip hop / Rap,2022/2/20
GummyBBB,671485,21242,738,182,Hip hop / Rap,2022/2/20
GummyBBB,671486,7975,331,29,Hip hop / Rap,2022/2/20
GummyBBB,668135,29662,845,205,Hip hop / Rap,2021/12/25
GummyBBB,640685,45630,1578,440,Hip hop / Rap,2021/4/1
GummyBBB,629067,46344,1672,330,Hip hop / Rap,2020/11/29
GummyBBB,629066,17948,592,124,Hip hop / Rap,2020/11/29
GummyBBB,615723,34337,1156,345,Hip hop / Rap,2020/6/11
Gweilee,680278,51804,1374,125,Singer / Songwriter,2022/4/8
Gweilee,578361,5174,138,4,Rock,2019/3/28
Gweilee,573762,9688,199,13,R&B / Soul,2019/2/3
Gweilee,573651,7391,133,3,Rock,2019/2/1
HYX1113,619753,22620,402,72,R&B / Soul,2020/8/3
HandyLee,622207,4046,200,26,Hip hop / Rap,2020/9/2
HandyLee,619694,84,12,1,Hip hop / Rap,2020/8/3
HandyLee,601783,870,61,1,Hip hop / Rap,2019/12/27
HandyLee,593187,332,21,0,Hip hop / Rap,2019/8/29
HandyLee,592647,479,31,2,Hip hop / Rap,2019/8/24
HandyLee,590697,207,16,0,Hip hop / Rap,2019/8/7
HandyLee,589979,996,44,0,Hip hop / Rap,2019/8/1
HandyLee,580784,2089,89,1,Hip hop / Rap,2019/4/29
Hao526,656028,2495,99,10,Hip hop / Rap,2021/8/3
Hao526,653148,77984,2039,452,Hip hop / Rap,2021/7/18
Hao526,648101,1126,55,3,Hip hop / Rap,2021/5/30
Haoceler,629094,932,51,48,Hip hop / Rap,2020/12/4
Haormusic,559323,8988,481,2,R&B / Soul,2018/6/30
Haormusic,513087,8098,318,3,R&B / Soul,2017/8/13
Haormusic,513082,3586,116,1,Alternative,2017/8/13
Haormusic,389046,5073,198,0,Pop,2016/12/28
Haormusic,357808,2024,48,0,Electronic,2015/11/17
Haormusic,357804,2358,54,0,Electronic,2015/11/17
Haormusic,357800,2741,93,0,Pop,2015/11/17
Haormusic,357796,3763,104,0,R&B / Soul,2015/11/17
Haormusic,357792,2637,75,0,Folk,2015/11/17
Haormusic,357788,2482,64,1,Pop,2015/11/17
Haormusic,357784,1788,43,0,Reggae / Funk,2015/11/17
Haormusic,357780,3650,114,1,Reggae / Funk,2015/11/17
Haormusic,357776,2419,53,1,Pop,2015/11/17
Haormusic,357772,405,12,0,Pop,2015/11/17
Haormusic,331521,2857,73,1,Reggae / Funk,2015/5/17
Haormusic,305797,4044,96,0,Rock,2014/12/3
Haormusic,301700,4116,93,1,Pop,2014/11/19
Haormusic,296621,4168,107,2,Pop,2014/10/10
Haormusic,296361,3320,82,2,Reggae / Funk,2014/10/8
Haormusic,296219,6316,149,0,Pop,2014/10/5
Haormusic,295526,10265,300,4,Pop,2014/9/27
Haormusic,214540,4091,73,0,Rock,2014/5/3
Haormusic,212016,5146,108,0,Pop,2014/4/22
Haormusic,212012,13306,277,1,Reggae / Funk,2014/4/22
Haormusic,212008,756,21,0,Pop,2014/4/22
Haormusic,212004,2545,62,1,Pop,2014/4/22
Haormusic,212000,3393,60,0,Pop,2014/4/22
Haormusic,211996,4624,90,2,Pop,2014/4/22
Haormusic,209602,1242,20,3,Folk,2014/3/18
Haormusic,188798,540,12,0,Alternative,2013/3/24
Haormusic,185389,3624,67,10,Pop,2013/1/21
Haormusic,180451,926,15,1,Pop,2012/10/31
Haormusic,179528,964,11,0,Folk,2012/10/17
Haormusic,173845,952,13,0,Folk,2012/7/31
Haormusic,172883,1118,9,0,Folk,2012/7/15
Haormusic,162122,1454,13,0,Pop,2012/2/20
Haormusic,160168,3069,32,1,Rock,2012/1/21
Haormusic,153082,1108,10,0,Pop,2011/10/13
Haormusic,152735,687,9,0,Classical,2011/10/9
Haormusic,151826,2165,19,0,Rock,2011/9/26
Haormusic,148287,3109,46,0,Rock,2011/8/8
Haormusic,146417,427,6,0,Jazz,2011/7/14
Haormusic,141210,856,9,0,Pop,2011/5/8
Haormusic,141066,920,11,0,R&B / Soul,2011/5/5
Haormusic,139829,922,9,0,R&B / Soul,2011/4/17
Haormusic,139498,307,4,0,World,2011/4/13
Haormusic,131443,2911,34,0,R&B / Soul,2010/12/27
Haormusic,130073,1378,16,0,Rock,2010/12/8
Haormusic,129430,2818,28,0,R&B / Soul,2010/11/29
Haormusic,124418,1893,23,0,Jazz,2010/10/2
Haormusic,121523,2450,43,2,R&B / Soul,2010/8/27
Haormusic,121128,2993,30,0,Pop,2010/8/23
Haormusic,119812,464,6,1,Reggae / Funk,2010/8/7
Haormusic,114284,3380,50,0,R&B / Soul,2010/6/1
Haormusic,112382,387,3,1,Pop,2010/5/12
Haormusic,112379,180,2,0,Classical,2010/5/12
Haormusic,112377,167,3,0,Soundtrack / New age,2010/5/12
Haormusic,112323,238,4,0,Classical,2010/5/12
Haormusic,112321,136,1,0,Rock,2010/5/12
Haormusic,112320,137,3,0,Classical,2010/5/12
Haormusic,112319,144,1,0,Rock,2010/5/12
Haormusic,112318,187,0,0,Rock,2010/5/12
Haormusic,111699,3775,59,1,Folk,2010/5/5
Haormusic,108088,801,7,0,Folk,2010/3/22
Haormusic,106322,954,6,0,Pop,2010/3/3
Haormusic,104463,822,4,0,Pop,2010/2/10
Haormusic,103859,284,8,0,Alternative,2010/2/4
Haormusic,101376,3788,46,2,Pop,2010/1/9
Haormusic,99369,2530,32,0,Rock,2009/12/19
Haormusic,95631,905,7,1,Pop,2009/10/31
Haormusic,94695,2534,26,0,Pop,2009/10/22
Haormusic,89195,743,4,0,Pop,2009/8/24
Haormusic,86773,481,6,0,Metal,2009/8/6
Haormusic,83104,1285,11,1,Pop,2009/7/6
Haormusic,76129,435,7,0,Alternative,2009/4/29
Haormusic,74100,379,5,0,Metal,2009/4/8
Haormusic,72536,481,2,0,Jazz,2009/3/23
Haormusic,65651,158,0,0,World,2009/1/10
Haormusic,59289,703,9,0,Pop,2008/10/31
Haormusic,54697,1964,19,0,Pop,2008/9/11
Haormusic,54345,297,2,0,Metal,2008/9/7
Haormusic,54175,469,8,0,Pop,2008/9/5
Haormusic,52638,233,3,0,Metal,2008/8/22
Haormusic,48891,1515,14,0,Pop,2008/7/13
Haormusic,45042,393,4,0,Metal,2008/6/8
Haormusic,43051,345,6,0,Alternative,2008/5/18
Haormusic,41902,808,12,0,Pop,2008/5/3
Haormusic,41073,940,9,0,Pop,2008/4/22
Haormusic,40429,212,3,0,World,2008/4/14
Haormusic,40077,580,5,0,Pop,2008/4/9
Haormusic,39766,671,14,0,Soundtrack / New age,2008/4/4
Haormusic,39763,397,10,0,Jazz,2008/4/4
Haormusic,39760,456,10,1,Jazz,2008/4/4
Hard,669019,14340,424,98,Alternative,2022/1/3
Hard,665868,13188,461,102,Hip hop / Rap,2021/11/23
Hard,647573,7824,310,150,Alternative,2021/5/28
Hard,646455,2142,122,39,Alternative,2021/5/21
Hard,641187,2206,95,25,Hip hop / Rap,2021/4/1
Hard,611710,4125,144,11,Hip hop / Rap,2020/4/22
Hard,610249,15391,447,40,Hip hop / Rap,2020/4/4
Hard,605573,6733,213,9,Hip hop / Rap,2020/2/20
Hard,598195,10452,289,11,Hip hop / Rap,2019/11/11
Hard,596349,20615,504,123,Pop,2019/10/16
Hard,594604,22379,652,54,Hip hop / Rap,2019/9/19
Hard,589093,5937,123,4,Pop,2019/7/27
Hard,583987,3899,86,11,Folk,2019/6/7
Hard,579375,5482,114,10,Singer / Songwriter,2019/4/8
HighBoy,614304,1121,57,3,Hip hop / Rap,2020/5/25
HighBoy,614303,892,18,0,Hip hop / Rap,2020/5/25
HighBoy,614302,639,24,4,Hip hop / Rap,2020/5/25
HighBoy,614301,53,3,0,Hip hop / Rap,2020/5/25
HigherBrothers,574898,4788,217,4,Hip hop / Rap,2019/2/22
HigherBrothers,574900,2131,138,6,Hip hop / Rap,2019/2/22
HigherBrothers,574899,3593,211,3,Hip hop / Rap,2019/2/22
HigherBrothers,573427,5269,187,23,Hip hop / Rap,2019/1/29
HigherBrothers,572609,34779,868,6,Hip hop / Rap,2019/1/16
HigherBrothers,570269,5044,240,0,Hip hop / Rap,2018/12/11
HigherBrothers,549307,7640,364,18,Hip hop / Rap,2018/2/27
HigherBrothers,549304,23864,971,17,Hip hop / Rap,2018/2/27
HigherBrothers,549305,3944,177,3,Hip hop / Rap,2018/2/27
HigherBrothers,549302,3321,118,4,Hip hop / Rap,2018/2/27
HigherBrothers,547527,3607,183,5,Hip hop / Rap,2018/1/30
HigherBrothers,545052,12550,509,10,Hip hop / Rap,2017/12/24
HigherBrothers,540939,7011,348,67,Hip hop / Rap,2017/11/16
HigherBrothers,500202,12603,489,2,Hip hop / Rap,2017/7/5
HigherBrothers,500177,4560,229,5,Hip hop / Rap,2017/7/5
HigherBrothers,500172,13965,729,189,Hip hop / Rap,2017/7/5
Hobrewblu,625953,3560,146,41,Hip hop / Rap,2020/10/17
Hobrewblu,605688,61,5,0,Hip hop / Rap,2020/2/21
Hobrewblu,597433,71,6,0,Hip hop / Rap,2019/10/31
Hobrewblu,587716,167,6,0,Hip hop / Rap,2019/7/17
Hobrewblu,587721,129,3,0,Hip hop / Rap,2019/7/17
Hobrewblu,587719,74,5,0,Hip hop / Rap,2019/7/17
Hobrewblu,587718,232,1,0,Hip hop / Rap,2019/7/17
Hobrewblu,587715,143,2,0,Hip hop / Rap,2019/7/17
Hobrewblu,587714,112,4,2,Hip hop / Rap,2019/7/17
Hobrewblu,587713,132,2,0,Hip hop / Rap,2019/7/17
Hobrewblu,587712,54,2,0,Hip hop / Rap,2019/7/17
Hobrewblu,580714,250,5,0,Hip hop / Rap,2019/4/28
Hobrewblu,579276,232,8,0,Hip hop / Rap,2019/4/7
Hobrewblu,577164,66,4,0,Hip hop / Rap,2019/3/18
Hobrewblu,575839,2012,99,4,Hip hop / Rap,2019/3/4
Honwei,593647,16565,88,0,R&B / Soul,2019/9/3
HsiaoLin,636181,39210,365,135,Jazz,2021/2/21
HsuD_official,646918,1094,56,20,Hip hop / Rap,2021/5/23
HsuD_official,638114,794,44,28,Alternative,2021/3/14
HsuD_official,632114,192,15,2,Alternative,2021/1/5
HsuD_official,624935,835,46,16,Hip hop / Rap,2020/10/5
HsuD_official,617778,11561,537,35,Hip hop / Rap,2020/7/6
HsuD_official,616557,1128,37,4,Hip hop / Rap,2020/6/20
HsuD_official,610598,1278,62,2,Hip hop / Rap,2020/4/9
HsuD_official,583983,1173,49,5,Hip hop / Rap,2019/6/6
HsuD_official,579908,1556,67,6,Hip hop / Rap,2019/4/16
HuiChuWang,660967,62951,1821,225,Singer / Songwriter,2021/9/22
HuiChuWang,657035,50928,1567,224,Singer / Songwriter,2021/8/13
HuiChuWang,650537,101520,2973,540,Singer / Songwriter,2021/6/18
HuiChuWang,646662,3694,171,34,Singer / Songwriter,2021/5/31
HuiChuWang,646658,2440,150,13,Folk,2021/5/31
HuiChuWang,646656,9391,532,70,Singer / Songwriter,2021/5/31
HuiChuWang,581286,7111,338,34,Singer / Songwriter,2019/5/4
HuiChuWang,574158,1892,89,3,Singer / Songwriter,2019/2/14
HuiChuWang,570779,2177,91,4,Singer / Songwriter,2018/12/24
HuiChuWang,569758,6086,198,6,Singer / Songwriter,2018/12/1
HuiChuWang,568834,28653,909,37,Electronic,2018/11/18
HuiChuWang,560522,60296,1360,154,Pop,2018/7/14
HuiChuWang,347478,5916,169,9,Electronic,2015/8/20
HuiChuWang,295931,6293,239,0,Folk,2014/10/2
HuiChuWang,183494,5040,54,0,Singer / Songwriter,2012/12/21
HuiChuWang,179306,3345,27,0,Folk,2012/10/13
HuiChuWang,167111,11079,43,2,Pop,2012/4/29
HuiChuWang,140471,14338,79,10,Folk,2011/4/27
Hungyulin,676681,3920,169,28,Singer / Songwriter,2022/3/15
Hungyulin,671676,682,56,17,Pop,2022/2/5
Hungyulin,656900,3753,166,29,Hip hop / Rap,2021/8/11
Hungyulin,645985,12385,597,130,Singer / Songwriter,2021/5/18
Hungyulin,632473,10986,405,47,Pop,2021/1/8
Hungyulin,619929,3658,129,18,Pop,2020/8/5
Hungyulin,616457,120446,2476,215,Pop,2020/6/18
Hungyulin,610275,5888,309,4,Electronic,2020/4/4
Hungyulin,600469,16409,420,30,Pop,2019/12/11
Hungyulin,599994,3159,81,1,Singer / Songwriter,2019/12/4
Hungyulin,599019,8603,349,4,Pop,2019/11/21
Hungyulin,597641,412125,7656,180,Pop,2019/11/3
Hungyulin,594656,21107,504,38,Pop,2019/9/18
Hungyulin,593517,6532,195,2,R&B / Soul,2019/9/1
Hungyulin,584546,3481,171,6,Singer / Songwriter,2019/6/15
Hungyulin,582631,6045,243,1,Pop,2019/5/22
Hungyulin,573052,19708,441,4,Pop,2019/1/24
Hungyulin,566766,3767,127,3,Singer / Songwriter,2018/10/9
Hungyulin,565207,2812,82,0,Singer / Songwriter,2018/9/8
Hungyulin,565205,3736,141,3,Singer / Songwriter,2018/9/8
Hungyulin,564781,6739,210,6,Singer / Songwriter,2018/9/1
Hungyulin,552617,13110,404,11,Singer / Songwriter,2018/3/28
Hungyulin,401881,6925,199,9,Singer / Songwriter,2017/3/6
Hupesoftman,648084,300,30,17,Hip hop / Rap,2021/5/30
Hupesoftman,645733,366,38,15,Hip hop / Rap,2021/5/15
Hupesoftman,639749,858,55,25,Hip hop / Rap,2021/3/26
Hupesoftman,638188,577,43,14,Hip hop / Rap,2021/3/14
Hupesoftman,631448,876,45,18,Hip hop / Rap,2020/12/29
Hupesoftman,623600,1946,74,24,Hip hop / Rap,2020/9/18
Hupesoftman,618251,2545,140,8,Hip hop / Rap,2020/7/12
Hupesoftman,615279,3191,141,5,Hip hop / Rap,2020/6/5
Hupesoftman,609504,1011,23,0,Hip hop / Rap,2020/3/28
Hupesoftman,609505,1080,33,2,Hip hop / Rap,2020/3/28
Hupesoftman,609506,1057,33,2,Hip hop / Rap,2020/3/28
Hupesoftman,609507,903,31,0,Hip hop / Rap,2020/3/28
Hupesoftman,609508,271,17,0,Hip hop / Rap,2020/3/28
Hupesoftman,609509,245,10,0,Hip hop / Rap,2020/3/28
Hupesoftman,609510,244,10,1,Hip hop / Rap,2020/3/28
